index,Sample,Dbx2,Irx3,Nkx22,Nkx61,Nkx62,Olig2,Pax6
0,E470_467,2.5224075213008543,1.3551784939861269,0.03807505577117756,0.0,0.0,0.0,1.94209732808314
1,E1543_357,0.0090837111939959,0.0,0.0,1.5501752588724316,0.06472883568837852,2.2732372708449846,2.1347795511994754
2,E1276_77,0.03554783378906747,0.06537025861335106,0.1181501608024192,0.0,0.0712552783079075,2.0576101370359656,1.6243243944054715
3,E711_151,0.0,1.8239095888772368,0.09416851969420596,0.0,0.02691025941761077,0.017059993840442753,1.843150294031806
4,E484_266,0.0,0.6861834074240913,2.4680342842861926,0.0,0.05163592011083682,0.8879885545606119,0.7607131356099593
5,E1772_384,0.0,0.01824171687892534,0.0,1.954551943341964,0.08609442056511618,2.0237150917516584,2.3121558263385613
6,E1861_490,1.3701533304030866,1.6739627121083211,0.0036685545486666643,0.0,1.7903077214064964,0.06419879132206903,1.8833474103245875
7,E995_394,0.02846620571455972,0.012043869162005779,1.80836023583005,2.364163861899777,0.0,0.0014110883439193724,0.0
8,E1467_2,0.9066571418242779,0.7910704660056663,0.8739316276710116,1.0624230922518818,1.0998521906979204,1.0713024387619126,0.8512277353598737
9,E1811_307,0.03002817800964575,0.01605553435765077,0.0,2.409328096452521,0.044577906370324674,2.4122861595955296,1.7639519844724485
10,E977_184,1.83230191856394,2.259589788293834,0.012850780869094951,0.0730771698765813,1.5027360357344282,0.15343781424971664,2.0442394363033367
11,E809_349,0.13498304453230514,1.8451807452442976,0.0,0.0,0.07864413515900265,0.00042037585887125055,2.4286607862988006
12,E1247_255,0.1904091363483301,1.3006300549049734,0.0023697813522211572,1.869938251670526,0.06996049742731532,0.0,0.0
13,E775_497,0.02302686963658837,0.0,0.0,2.6532971379901302,0.002421417316730591,1.6986051679076832,0.0
14,E1273_152,0.018888385144934787,0.2495451590753763,0.342918867442122,1.9269596910891984,0.03454201608506568,1.7741171020013873,0.0
15,E105_442,0.010104312607794751,2.4786282932046606,0.07419201769101037,1.90346873516696,0.030601619047568362,0.05974251841029845,1.8992428572461075
16,E1681_164,0.3171280404177857,1.6236466661318725,0.015313587354109669,1.99569747531028,0.055619362047914296,0.4983556483301225,1.756449966408625
17,E1567_448,0.02217083338052765,0.01819532207672192,1.89261717157677,1.7488896858723382,0.0,0.0,0.004525335281611162
18,E335_180,1.817258943463536,2.280048967694136,0.0,0.0,2.102339085750556,0.0013707433690074776,2.0840562344124005
19,E27_149,1.468879576499655,1.7485170882189938,0.0,0.01345247376111105,1.9433627103411961,0.0,2.144985131950952
20,E88_363,0.03191377533290258,0.0,1.9379696252432907,2.5333854123443653,0.03917039748204357,0.028597756876549973,0.0021223799243635434
21,E1195_387,0.0,0.0,2.237769112043678,1.5261589546252412,0.0,0.0,0.02319419216032061
22,E785_293,0.0,0.0,0.0,1.7962650319937388,0.004315929928848109,1.5812957077976435,2.3587147019754706
23,E1815_201,0.02079790435789613,0.0,1.5040634640336783,2.221739331869706,0.02240734177391409,0.009703439895215035,0.0
24,E191_383,0.0,0.03426194757232063,1.3256053977204572,1.8556445373416293,0.012302540067977985,0.03331733695205365,0.026052849497733423
25,E180_34,0.3781942085999713,1.0153664329720806,0.2913679979860305,1.2907415163533629,0.3659350020775406,0.5735376852322676,1.4518831162414545
26,E1657_336,0.0,0.0,2.396309106088355,1.8898498042854148,0.0,0.0,0.0
27,E272_189,0.0050329915777361355,0.006430007248816681,0.0,0.0,0.0472985561523759,1.9213202417596882,1.9857310027269928
28,E610_390,0.036212448023528604,0.008585818143701499,1.8157003122429245,1.6382173849617674,0.030478548589092564,0.0020984189124464425,0.0
29,E1755_344,0.12438828393516756,1.5580967161138737,0.0014130485215100618,1.5908264084801216,0.08380836871889961,0.061015226363312434,1.9207135652197351
30,E1025_215,0.046341485381301874,1.8870071634357688,0.2345550105726681,2.49410407497478,0.06100232880336656,0.09356944344028262,1.9071541138262549
31,E1121_35,1.1571043974033952,1.1033402754427613,0.0,0.6167117367285709,1.4716408704135555,1.1663357842243185,1.8459514553249208
32,E1971_131,0.0815700915789389,0.10466910552593924,1.0767630664163654,1.9437988854934825,0.07411514233023361,0.0,0.0
33,E1787_399,0.03405040059152166,1.9723199350957337,0.014140509260472426,0.0,0.046051498408693735,0.019585485992162144,2.3801010231505466
34,E1707_375,0.0,0.0,0.0,2.461803300522926,0.005798273718958203,1.818255970922696,1.516215439498946
35,E1080_427,0.0,0.0,3.1822881364484736,2.382922108111256,0.0,0.001290819776279584,0.024311235364766703
36,E1749_59,0.2383336982264287,0.4231162837673793,1.5442815416263271,1.993854720969621,0.3981092471534533,0.8049108081628562,0.0
37,E1614_449,0.008631851364923233,0.0,2.0389185368568303,2.117663768292877,0.0011880175860683655,0.0,0.0
38,E390_264,0.0,0.01654366249322965,0.0,2.93557122627644,0.0,1.7993010299917338,2.1337004288504766
39,E1499_1,0.9392200434847257,1.0057890192395198,0.9248448245815848,0.6550549801248645,0.8598525912548772,0.9956761115252344,0.0
40,E415_215,0.0,0.09217327917155536,0.0,0.0,0.0,1.8064013787241664,2.1005287105829216
41,E257_427,2.7783648789667037,1.6302940265807917,0.0,0.0,0.0,0.2465570362930589,1.7849511802676044
42,E604_472,0.00705862137441051,2.261255357499476,0.3113511621975646,1.9085591589248336,0.08152352048503557,0.025897584292378102,2.1672745361422194
43,E1252_21,0.49830319418986896,1.070313913249988,1.4597588726419788,0.8743229571939839,0.5801875762583557,0.9162637322148716,0.0
44,E1536_293,0.0,0.0,1.9092833988964064,1.6485709689149854,0.014236046522918778,0.0,0.0037737233187410814
45,E1109_424,0.043459400144504806,2.14184456933906,0.0,2.0613624409575046,0.014497927629846391,0.0,0.0
46,E1143_310,0.0,1.5816622894443717,0.0,1.9454623150355024,0.017193498600262546,0.009177083579292408,2.0532451489150274
47,E1710_164,0.0,0.0755211076342565,0.7792975068987162,1.920283198568382,0.030209809137145674,1.9385597302506483,1.50267256106631
48,E339_92,0.0,0.0,0.0,2.7451137885383843,0.0,1.4665450377222926,1.7350196134671687
49,E1236_343,0.0,0.08900967363710251,2.0750147561556282,2.2064507074309936,0.0,0.03429621701988072,0.01409584174256672
50,E397_370,0.004308324376702708,0.0279135361331021,1.8543802380580456,1.7548936526975616,0.036651055566924176,0.12007268512726145,0.018632682300243262
51,E301_426,0.05079714417444157,0.10243340872559904,2.133292877347041,1.9454718333245469,0.0,0.001311539928062547,0.039997943390148664
52,E794_312,0.0,0.008204436077640891,0.07973030027272847,1.7472799909881067,0.07696838499261788,1.6047411922070405,2.0382418745307143
53,E595_490,2.004051927373084,2.269611346176565,0.0,0.0,1.9901173461240265,0.061887028414208685,1.9518666317593545
54,E524_363,0.012820214404449566,0.0,2.1327866961860065,0.0,0.0,0.0,0.003730865701353293
55,E1763_362,0.008874431099205507,0.005665200614604767,2.203530519267296,2.2189529687642247,0.0,0.04409327428810949,0.06433429549616093
56,E1065_305,0.0,0.029197818941800912,0.0428779248134337,1.936401295829275,0.0,1.7952429533204366,1.9201646543212767
57,E1745_255,0.0,0.0,0.004940462783374629,0.0,0.0,2.049443746965014,2.443766942787429
58,E1732_398,0.0,1.7399419401816818,0.0,1.6235665638534662,0.0022666352706996696,0.02799190521872284,2.2103453871839283
59,E1808_77,0.0005516681224631539,0.6483665735687636,1.5784195850627458,1.9797038641575613,0.1475153563453609,0.12683006574473715,0.0
60,E813_354,0.003309777484707649,0.0,0.0,2.279470698273207,0.0724487419743368,2.18120189653869,1.8445693111716257
61,E394_95,0.4028102287756686,2.5858685310965126,0.3763596196685304,0.9710762182613528,0.3154258260846221,0.0,2.2216339823198576
62,E502_12,0.5908796533372961,0.44751376740185694,0.8782170484590718,0.0,1.0684035088659949,0.5603275177167701,0.0
63,E161_348,0.00245295699020636,0.0,2.02994254634151,2.1338377216085482,0.0,0.11045680389893248,0.039123809252185414
64,E532_38,1.6587773160671069,1.7979145951709885,0.10332984102142907,0.0,1.8618770435751133,0.5993073880205597,1.7912822868483838
65,E1066_72,0.0623621194615808,0.8197056336888721,0.1593350061775938,1.3271485707672581,0.06433678918765423,1.7822259492599186,1.772323944954354
66,E147_292,0.021442734751659483,0.012777190904745706,0.0,1.5411009254389656,0.0,1.9463759688956337,2.37301659320204
67,E420_141,2.1054421176573195,1.8438283667129642,0.0004448644282914959,0.0,1.7555024413546092,0.029318875754731667,2.4780767590750306
68,E1941_105,0.4157980131394218,0.6464756743924891,0.0,1.178103568189233,0.9550199351931008,1.2925000545065028,1.9121966281034684
69,E207_240,0.0,0.0,0.00011582245031001824,0.0,0.0,2.136084756531768,1.6744817053329697
70,E946_162,0.0011657602883709812,0.0,0.03178283463221281,2.1499752719730227,0.0,1.8863416777350104,1.4735687143469287
71,E63_456,0.028264051162734862,0.012268937463636404,0.00812397480420959,2.3988418463565533,0.019483528843829503,1.935804305815608,0.0
72,E202_302,0.0,0.0,0.000274125139654307,1.9288874727463776,0.0,2.055403766318027,2.0265822714178308
73,E278_213,0.0417526658861105,0.0,0.0,1.7126298276163407,0.004119344092555476,1.8210231462464128,2.042252679416649
74,E658_361,0.004657352790351631,0.011561710256062915,1.5598417863429554,2.1070754814214783,0.002345086955273339,0.0,0.0
75,E1816_27,0.1591241861919386,0.4731423415172907,1.0101522208590077,0.0,0.2243231139710011,1.5580342342128843,0.0
76,E650_105,1.0832925534366873,1.976471529507352,0.0,2.1897839570534043,1.3404477952014495,0.016087765877300528,2.6370845435254187
77,E1217_204,0.013359149523319515,0.0,1.7871602723001003,2.7962423027720344,0.011134754415449704,0.002217039981935856,0.0
78,E1205_134,0.7001646132388164,2.144029398186113,0.14542613383127498,1.5841237723034098,0.6959999049080845,0.0,1.846880585357996
79,E609_245,0.03098797724776365,1.7910464874052934,0.06730141457143911,1.959286499697945,0.14687347578368434,0.0,2.0978820910109097
80,E1552_401,0.01318354598879833,0.0,2.303370918345964,1.934544109079701,0.022164785910800337,0.029081903711194512,0.0
81,E784_47,1.766422110241684,1.3748572901586826,0.557263462981999,1.2095963749853422,1.3776436855018706,1.9439120474255245,1.9306770256706545
82,E802_268,0.013686816655351873,0.3676915539869041,0.35463919242466496,0.0,0.002702770269652986,0.3984787804134464,2.2722195088582
83,E1864_394,0.0,0.013723218027807366,0.0,2.608826394705906,0.04187950843650988,2.46585565496519,2.090058135452561
84,E130_440,0.017515709747294158,0.03591006844676773,2.2479217797811,2.459167962542671,0.026890015626079164,0.0,0.016770490675259882
85,E869_7,0.34747759102653675,0.9154650584726752,1.1525085912573168,1.3515224762142182,0.7298129898663633,1.1182416497516514,0.0
86,E1748_106,0.03423595964101689,0.7010842146641815,1.6314003021000685,1.7334934877885415,0.33425519377000323,0.3048368228759594,0.0
87,E439_70,0.02480916570471901,0.3573907082159759,1.1900688383038949,2.356753745754713,0.15472984941736725,0.27960394978691944,0.0
88,E826_150,0.002494180280992665,0.09508988001826248,0.13153195954302715,2.258346382338092,0.4239016027476921,1.5023953405144608,2.137840172494839
89,E1104_260,0.042239647471221504,0.001880828942325761,1.9187042862397168,2.491552097386489,0.05834648405784953,0.0,0.0
90,E483_381,0.0,0.01531287116875762,0.0,2.0564889956116703,0.0,1.824800720392484,2.1807136436105905
91,E1537_58,0.7364860900227367,0.8989733076482653,0.5430172914045203,0.0,1.268714502123073,0.6749816992199177,0.0
92,E769_454,0.03705285076918697,0.019760062950507185,0.0004980290120048577,1.975568905010885,0.0,2.118905480492822,2.2922154000226818
93,E879_289,0.016011725997975318,0.0,0.004669536552091903,1.5597911756851102,0.01109270295405898,1.963379965982236,1.8461676159263056
94,E1140_204,1.4163547856873602,2.0919448538271173,0.009340401212831334,0.0,0.07308521041661921,0.0,1.8854423620165583
95,E1929_276,0.0541415796037529,0.3869277111319037,1.5407033520078952,2.1837400352406644,0.008403929997933109,0.0,0.0
96,E1751_62,0.12919903071801336,0.2025184705688737,1.7762023979964456,1.6142785903039258,0.7526061908100156,0.042358303265514416,0.0
97,E1319_469,0.0,0.0,0.030600260548248867,1.905960315210292,0.0,1.8344223918096163,1.8954323971995601
98,E654_239,0.006781847561827075,0.0,0.08765734353889185,1.8859305090579204,0.0,2.0884108127305674,1.913601771602675
99,E116_239,0.08776464614169042,2.3569502210569597,0.0,2.1392221097770605,0.03820346028116985,0.0,2.3716319475374927
100,E1462_198,0.004614717560205532,1.6268127027961692,0.3771792713363314,1.9675961787204632,0.003667259958018345,0.018106731372297617,1.3248275887303602
101,E1769_390,0.049818265627103286,1.30260425997662,0.0,0.0,0.0,0.012495753567411337,1.6167282854363048
102,E1175_2,0.8717851274029955,1.0405360845879308,1.02469453145442,0.0,0.928427930355066,0.7350080786088301,0.0
103,E1847_343,0.0029864000757910576,0.015307686981298496,2.4439278990268467,0.0,0.011172695917554579,0.04310222488785812,0.0
104,E1757_418,0.02262425227478686,0.05301184231584618,1.940341489017069,2.3569444884658646,0.006095890967362114,0.0,0.0
105,E928_336,0.0014743525763202692,0.02589077290143229,0.029109289879763287,0.0,0.0,1.3884479913638048,1.9133371599090592
106,E1573_497,0.02911439239312498,2.2534597253034656,0.0,2.482276332366665,0.0,0.0,1.7677591146618188
107,E1555_126,0.0,0.008689564089156776,0.1399302334433933,1.911673603356328,0.12040559255463365,2.2018684563751503,1.4921283157672172
108,E449_61,0.3061499524878984,1.4457486220304816,0.3435654842645822,0.0,0.4491684334746761,0.3041842893357537,0.0
109,E1607_365,0.04405623141437229,0.1408203366853579,2.2953951663308594,1.6631495385362878,0.0444297095393568,0.0,0.0
110,E797_133,0.0,0.0,1.936827321741816,1.9836759790055305,0.11035429966027327,0.0,0.25380801582107665
111,E998_1,1.0984176071854028,0.919708741104101,0.9027627260740037,0.9478794911315132,1.0521809124765746,1.0918667670437394,1.158934070830132
112,E1019_1,0.9223631938908556,0.9495152946358438,0.8038248094954474,0.0,1.1215505721259549,0.997625870986876,1.0220425936981918
113,E559_45,0.109198003843798,1.1642628692781565,0.2386419599226305,0.0,0.04314659866845924,0.3446844234306692,0.0
114,E787_442,0.07189613759034286,1.4986973815639733,0.0,1.7767661049154464,0.01937703871551097,0.0,1.6167094596038514
115,E1604_191,0.0036392827470056893,0.0,0.08924267661293961,1.991887899584776,0.0074846607759968264,2.1376525408874176,1.906080171945276
116,E1859_80,0.0,0.2156303752502691,0.08185696769701101,2.0176738318434744,0.18261907886400314,2.001396802377983,1.7630904219988417
117,E1872_200,0.0,0.2576534586599091,2.0986518419436684,2.260014175176845,0.018127352577124226,0.23832956299211425,0.6036668840861344
118,E762_407,0.06232520074548481,0.0,1.4373874672040712,1.9403053597736053,0.007359695873004624,0.0,0.0
119,E64_35,0.19081739777499832,0.0,0.9670667560040004,1.2177249775690786,1.0192753198662294,1.0549814029947786,0.0
120,E1108_99,0.03341205851438886,0.1990909705925231,0.040342287892968336,1.5029102975067214,0.0,2.0238860832160745,1.928699494199825
121,E1818_366,0.043746243427212325,0.007346069882075533,0.021450046133741255,1.4836184269811277,0.007493559802244545,1.5326871488439888,2.46024955408463
122,E69_444,0.0,0.0,2.0093126322706385,2.1159178997738817,0.0,0.0,0.0
123,E1879_288,0.017193481100523704,0.0,2.5158422437950194,2.04873566250482,0.025596493051325497,0.0,0.017160436106152734
124,E1128_72,0.5043799136799314,1.310612660393942,0.2021507019063829,2.147691296536772,0.3865993469049619,1.6656315052908823,2.0172203787148515
125,E1301_452,0.03516609282055068,2.3843807902589007,0.08484984863856096,0.0,0.10998516120648956,0.0,1.9812896744980109
126,E833_275,0.03955056134504141,0.0,1.784657514640167,2.449693698973386,0.0,0.005597477979230979,0.0
127,E844_407,2.0497767530208,2.128902849265295,0.0,0.027906960166154897,1.7966590652470242,0.0,1.6209457394303182
128,E1146_256,0.14757320450829206,1.7700065483505318,0.02087072318937384,2.111231182107959,0.4899572407286224,0.8013294513592226,1.64881532620639
129,E72_245,0.0,0.031361923736854536,2.005373116436904,0.0,0.0,0.0,0.03414103213330899
130,E1259_202,0.0,0.0632574913963434,1.9521789348028729,1.9357427137643075,0.2940111282178172,0.250905535005735,0.0
131,E282_73,0.4024642276510674,0.3304802755377106,0.04843526809208927,2.2445306117852466,1.3926097164714881,1.6610980710222825,2.226588995938727
132,E1347_305,1.7638445989961804,2.2420641475374814,0.02391642342127393,0.0019311730866111386,0.0,0.020265753857247527,2.0197605401211103
133,E432_452,0.02425034259226122,0.004945562810082021,0.0,2.337302430034373,0.02189878189306826,1.6827904656632124,1.5090800181016142
134,E1975_407,0.04624013466770459,0.0,0.0,1.747870156415725,0.0060738001598012285,2.149844358855246,2.2072873699188835
135,E937_114,0.3017670344743097,1.5445943945073848,0.8760819719958749,0.0,0.5935412600770242,1.4318020830340152,2.0128399413182207
136,E850_96,0.2309298802373989,0.3718226824565503,0.1228025180525006,0.0,0.0,1.965309565412,1.9081929907298711
137,E1504_387,0.0,0.0010083882033448245,1.7988916411403808,1.9619308308753185,0.0,0.0,0.0
138,E1705_60,0.4362007744377607,1.2289639575762017,0.34527715583874696,1.3550148990224642,0.35150735818560064,0.8742756955390535,0.0
